s000181413,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000181461,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000181463,HON209 01,MWF,1100,1150,4/1/2013,5/1/2013
s000181510,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000181771,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000181771,ENG112 03,MWF,1200,1250,1/15/2013,5/8/2013
s000181771,LAA121 12,MWF,1400,1450,1/15/2013,5/8/2013
s000181887,ED 321 01,MWF,1000,1050,1/15/2013,5/8/2013
s000182128,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000182265,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000182333,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000182348,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000182701,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000182701,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000182714,ENG112 12,MWF,1400,1450,1/15/2013,5/8/2013
s000182829,HON209 01,MWF,1100,1150,4/1/2013,5/1/2013
s000183077,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000183077,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000183077,ED 401 01,MWF,1000,1050,1/15/2013,5/8/2013
s000183115,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000183115,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000183119,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000183119,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000183221,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000183733,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000183733,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000183738,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000183930,ENG111 02,MWF,900,950,1/15/2013,5/8/2013
s000183932,HEA241 01,MWF,1100,1150,1/15/2013,5/8/2013
s000183955,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000184029,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000184058,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000184157,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000184180,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000184251,HIS224 03,MWF,1100,1150,1/15/2013,5/8/2013
s000184275,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000184300,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000184309,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000184637,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000184637,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000184663,ED 401 01,MWF,1000,1050,1/15/2013,5/8/2013
s000184694,ED 455 01,MWF,900,950,1/15/2013,5/8/2013
s000184694,ED 321 01,MWF,1000,1050,1/15/2013,5/8/2013
s000184708,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000185093,LAA121 11,MWF,1400,1450,1/15/2013,5/8/2013
s000185126,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000185284,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000185284,ENG112 13,MWF,1400,1450,1/15/2013,5/8/2013
s000185318,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000185471,HEA241 01,MWF,1100,1150,1/15/2013,5/8/2013
s000185546,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000185546,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000185589,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000185737,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000185737,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000185886,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000185923,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000186198,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000186224,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000186305,LAA121 14,MWF,1400,1450,1/15/2013,5/8/2013
s000186323,FRN112 01,MWF,900,950,1/15/2013,5/8/2013
s000186323,HON208 01,MWF,1100,1150,2/18/2013,3/27/2013
s000186323,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000186323,HON209 01,MWF,1100,1150,4/1/2013,5/1/2013
s000186373,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000186406,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000186406,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000186453,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000186453,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000186617,ED 375 01,MWF,1100,1150,1/15/2013,5/8/2013
s000186686,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000186686,ENG440 01,MWF,1300,1350,1/15/2013,5/8/2013
s000186748,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000186748,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000187032,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000187054,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000187125,ED 455 01,MWF,900,950,1/15/2013,5/8/2013
s000187125,ED 321 01,MWF,1000,1050,1/15/2013,5/8/2013
s000187137,ED 360 01,MWF,1200,1250,1/15/2013,5/8/2013
s000187253,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000187292,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000187292,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000187369,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000187369,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000187388,FRN211 01,MWF,1100,1150,1/15/2013,5/8/2013
s000187394,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000187450,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000187450,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000187594,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000187647,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000187647,FRN311 01,MWF,800,850,1/15/2013,5/8/2013
s000187647,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000187671,ENG112 09,MWF,1000,1050,1/15/2013,5/8/2013
s000187671,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000187709,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000187821,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000187926,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000187970,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188474,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000188663,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000188768,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000188768,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188777,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000188777,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000188786,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000188789,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000188801,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188824,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000188826,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188826,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000188830,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188834,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000188836,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188840,ED 375 01,MWF,1100,1150,1/15/2013,5/8/2013
s000188840,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188846,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000188848,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000188861,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000188874,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188881,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000188883,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000188889,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188896,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188899,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000188916,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188918,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000188921,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188923,ED 401 01,MWF,1000,1050,1/15/2013,5/8/2013
s000188923,ENG440 01,MWF,1300,1350,1/15/2013,5/8/2013
s000188924,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000188925,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000188925,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000188931,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000188934,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188939,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000188939,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000188947,ED 314 01,MWF,1100,1150,1/15/2013,5/8/2013
s000188947,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188956,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000188957,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188964,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000188965,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000188974,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000188974,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188980,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000188989,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000188989,ED 329 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189002,HEA241 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189006,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000189007,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000189011,ED 375 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189014,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189014,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189015,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189015,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189027,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189030,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000189030,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189040,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189040,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189042,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189043,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189044,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189049,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189054,ED 455 01,MWF,900,950,1/15/2013,5/8/2013
s000189055,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189065,ENG440 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189065,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189073,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189083,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189083,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189085,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189101,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189101,ENG112 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189118,LAA111 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189119,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189124,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189129,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189143,ED 455 01,MWF,900,950,1/15/2013,5/8/2013
s000189158,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189158,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189173,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189173,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189176,ENG112 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189200,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000189217,FRN311 01,MWF,800,850,1/15/2013,5/8/2013
s000189218,ENG350 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189218,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000189231,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189232,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000189232,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189232,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189239,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189239,ED 314 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189252,FRN112 01,MWF,900,950,1/15/2013,5/8/2013
s000189253,ED 321 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189253,ED 360 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189253,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189254,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000189254,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189255,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189255,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189263,FRN311 01,MWF,800,850,1/15/2013,5/8/2013
s000189289,ED 314 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189308,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189313,LAA121 14,MWF,1400,1450,1/15/2013,5/8/2013
s000189321,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189321,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189322,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189339,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189352,FRN211 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189360,ENG335 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189360,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189361,HIS224 03,MWF,1100,1150,1/15/2013,5/8/2013
s000189363,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189366,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000189388,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189388,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189394,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189394,ED 314 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189430,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189431,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189431,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189436,ED 375 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189449,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189449,HEA241 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189463,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189469,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189469,ED 314 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189500,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189516,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189516,LAA231 02,MWF,900,950,1/15/2013,5/8/2013
s000189517,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189517,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189519,HIS349 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189522,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189522,ENG111 01,MWF,800,850,1/15/2013,5/8/2013
s000189524,FRN112 01,MWF,900,950,1/15/2013,5/8/2013
s000189621,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189621,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189623,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189625,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189632,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189632,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189636,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189637,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189637,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189637,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189637,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189652,ENG112 09,MWF,1000,1050,1/15/2013,5/8/2013
s000189653,ENG112 01,MWF,800,850,1/15/2013,5/8/2013
s000189654,LAA121 03,MWF,900,950,1/15/2013,5/8/2013
s000189659,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189660,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189673,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189674,LAA121 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189675,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189685,ENG101 01,MWF,800,850,1/15/2013,5/8/2013
s000189687,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189687,ENG112 01,MWF,800,850,1/15/2013,5/8/2013
s000189688,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189688,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000189703,ENG111 07,MWF,1200,1250,1/15/2013,5/8/2013
s000189703,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189704,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189704,ENG111 02,MWF,900,950,1/15/2013,5/8/2013
s000189705,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189705,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000189712,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189713,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000189713,LAA121 10,MWF,1400,1450,1/15/2013,5/8/2013
s000189723,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189725,LAA231 03,MWF,900,950,1/15/2013,5/8/2013
s000189727,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189727,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189737,LAA231 01,MWF,900,950,1/15/2013,5/8/2013
s000189739,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189747,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000189748,HEA332 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189752,FRN112 01,MWF,900,950,1/15/2013,5/8/2013
s000189752,ENG112 12,MWF,1400,1450,1/15/2013,5/8/2013
s000189766,ENG205 03,MWF,1400,1450,1/15/2013,5/8/2013
s000189786,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000189786,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189787,ENG112 09,MWF,1000,1050,1/15/2013,5/8/2013
s000189787,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189787,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189787,LAA121 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189791,ENG111 07,MWF,1200,1250,1/15/2013,5/8/2013
s000189792,ENG112 01,MWF,800,850,1/15/2013,5/8/2013
s000189795,ENG112 06,MWF,1300,1350,1/15/2013,5/8/2013
s000189795,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189796,ENG112 09,MWF,1000,1050,1/15/2013,5/8/2013
s000189796,LAA121 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189797,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189797,ENG205 02,MWF,1200,1250,1/15/2013,5/8/2013
s000189800,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189800,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189805,LAA121 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189806,LAA121 14,MWF,1400,1450,1/15/2013,5/8/2013
s000189807,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189807,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000189810,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189810,LAA121 14,MWF,1400,1450,1/15/2013,5/8/2013
s000189811,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000189811,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189817,LAA121 11,MWF,1400,1450,1/15/2013,5/8/2013
s000189817,HIS224 03,MWF,1100,1150,1/15/2013,5/8/2013
s000189818,LAA121 11,MWF,1400,1450,1/15/2013,5/8/2013
s000189824,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189825,LAA121 10,MWF,1400,1450,1/15/2013,5/8/2013
s000189827,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189827,HIS224 04,MWF,1200,1250,1/15/2013,5/8/2013
s000189827,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000189834,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189835,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189835,HON207 01,MWF,1100,1150,1/15/2013,2/15/2013
s000189836,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189837,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189838,LAA121 13,MWF,1400,1450,1/15/2013,5/8/2013
s000189840,LAA121 14,MWF,1400,1450,1/15/2013,5/8/2013
s000189840,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189841,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189842,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
s000189844,LAA121 03,MWF,900,950,1/15/2013,5/8/2013
s000189845,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
s000189845,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189848,ENG190 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189849,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189849,FRN111 01,MWF,900,950,1/15/2013,5/8/2013
s000189849,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189850,ENG112 06,MWF,1300,1350,1/15/2013,5/8/2013
s000189850,LAA121 12,MWF,1400,1450,1/15/2013,5/8/2013
s000189851,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000189851,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
s000189853,LAA121 12,MWF,1400,1450,1/15/2013,5/8/2013
s000189854,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000189854,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189855,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189855,HIS224 03,MWF,1100,1150,1/15/2013,5/8/2013
s000189855,ENG112 03,MWF,1200,1250,1/15/2013,5/8/2013
s000189856,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189858,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189859,LAA121 08,MWF,1400,1450,1/15/2013,5/8/2013
s000189862,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189862,ENG202 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189863,LAA121 03,MWF,900,950,1/15/2013,5/8/2013
s000189863,HIS293 01,MWF,1300,1350,1/15/2013,5/8/2013
s000189863,HIS202 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189863,GEO221 01,MWF,1400,1450,1/15/2013,5/8/2013
s000189866,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000189867,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189871,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189871,FRN211 01,MWF,1100,1150,1/15/2013,5/8/2013
s000189871,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189872,ENG112 09,MWF,1000,1050,1/15/2013,5/8/2013
s000189874,LAA121 01,MWF,900,950,1/15/2013,5/8/2013
s000189875,LAA121 11,MWF,1400,1450,1/15/2013,5/8/2013
s000189879,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189880,ENG112 04,MWF,1100,1150,1/15/2013,5/8/2013
s000189880,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000189890,LAA111 01,MWF,1200,1250,1/15/2013,5/8/2013
s000189890,ENG111 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189892,LAA121 05,MWF,900,950,1/15/2013,5/8/2013
s000189893,LAA121 10,MWF,1400,1450,1/15/2013,5/8/2013
s000189896,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000189896,HIS223 01,MWF,1000,1050,1/15/2013,5/8/2013
s000189904,ENG111 03,MWF,1000,1050,1/15/2013,5/8/2013
s000189904,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189905,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189905,ENG112 11,MWF,1300,1350,1/15/2013,5/8/2013
s000189906,LAA121 07,MWF,1400,1450,1/15/2013,5/8/2013
s000189907,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
s000189907,HIS224 03,MWF,1100,1150,1/15/2013,5/8/2013
s000189908,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189908,ENG112 06,MWF,1300,1350,1/15/2013,5/8/2013
s000189909,ENG112 03,MWF,1200,1250,1/15/2013,5/8/2013
s000189909,LAA121 03,MWF,900,950,1/15/2013,5/8/2013
s000189910,LAA121 11,MWF,1400,1450,1/15/2013,5/8/2013
s000189910,HIS224 02,MWF,1000,1050,1/15/2013,5/8/2013
s000189910,ENG111 01,MWF,800,850,1/15/2013,5/8/2013
s000189911,ENG112 02,MWF,900,950,1/15/2013,5/8/2013
s000189911,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189912,LAA121 02,MWF,900,950,1/15/2013,5/8/2013
s000189912,ENG112 01,MWF,800,850,1/15/2013,5/8/2013
s000189913,ENG111 01,MWF,800,850,1/15/2013,5/8/2013
s000189913,LAA121 04,MWF,900,950,1/15/2013,5/8/2013
s000189914,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
s000189914,HIS223 02,MWF,1100,1150,1/15/2013,5/8/2013
s000189914,ENG111 02,MWF,900,950,1/15/2013,5/8/2013
s000189915,ENG112 01,MWF,800,850,1/15/2013,5/8/2013
s000189915,LAA121 06,MWF,1400,1450,1/15/2013,5/8/2013
s000189916,LAA121 10,MWF,1400,1450,1/15/2013,5/8/2013
s000189916,ENG112 03,MWF,1200,1250,1/15/2013,5/8/2013
s000189917,LAA121 09,MWF,1400,1450,1/15/2013,5/8/2013
